GeneID	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15	Sample_16	Sample_17	Sample_18	Sample_19	Sample_20
Gene_1822	-10.2386	-10.1777	-10.0636	-10.3511	-9.94715	-10.4806	-9.81653	-10.2043	-10.2316	-10.1723	-10.0383	-10.3302	-10.2924	-10.0577	-10.1055	-10.4827	-9.75227	-10.0741	-9.98133	-10.5463
Gene_1823	-15.6708	-15.6708	-15.6708	-15.6708	-15.6708	-15.6708	-15.6708	-15.6708	-15.6708	-15.6708	-15.6708	-15.6708	-15.6708	-15.6708	-15.6708	-15.6708	-15.6708	-15.6708	-15.6708	-15.6708
Gene_1824	-15.04	-15.04	-15.04	-15.04	-15.04	-15.04	-15.04	-15.04	-15.04	-15.04	-15.04	-15.04	-15.04	-15.04	-15.04	-15.04	-15.04	-15.04	-15.04	-15.04
Gene_1825	-13.8197	-13.9693	-13.8953	-14.18	-13.8398	-13.5118	-13.3355	-13.9489	-13.8875	-13.8903	-13.9448	-13.6965	-13.6589	-13.2614	-13.9474	-14.0221	-13.5828	-14.1699	-13.8671	-13.8974
Gene_1826	-8.00361	-7.89952	-7.91892	-7.88987	-7.74145	-8.35833	-8.10721	-7.68929	-7.89112	-8.16855	-8.57551	-7.80674	-7.59309	-8.06028	-8.00681	-8.05887	-8.21589	-8.31577	-8.15421	-8.16705
Gene_1827	-12.7973	-12.6209	-12.6389	-12.3429	-12.4227	-12.8087	-12.6804	-12.9133	-12.733	-12.7594	-12.6599	-12.8282	-12.4657	-12.5743	-12.6303	-12.5204	-12.6552	-12.8063	-12.5927	-12.647
Gene_1828	-9.33338	-9.02603	-9.41075	-9.29864	-9.29347	-9.26562	-9.51742	-9.47738	-9.23168	-9.10245	-9.73571	-9.22074	-9.64862	-9.72691	-9.55976	-8.90661	-9.19295	-9.3012	-9.05871	-9.28771
Gene_1829	-10.6555	-10.6227	-10.6015	-10.68	-10.9436	-10.9222	-11.001	-10.474	-11.0234	-10.437	-10.8165	-10.6243	-10.5971	-10.4317	-10.5679	-10.6939	-10.827	-10.7329	-10.8683	-10.7215
Gene_1830	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262
Gene_1831	-16.1331	-16.2818	-16.1971	-15.8861	-16.4148	-16.1735	-16.3632	-16.3348	-16.3529	-16.3014	-16.009	-16.123	-16.1239	-16.2058	-16.3559	-16.0983	-16.3132	-16.2634	-16.2342	-16.3841
Gene_1832	-16.1743	-16.1743	-16.1743	-16.1743	-16.1743	-16.1743	-16.1743	-16.1743	-16.1743	-16.1743	-16.1743	-16.1743	-16.1743	-16.1743	-16.1743	-16.1743	-16.1743	-16.1743	-16.1743	-16.1743
Gene_1833	-12.8184	-12.7966	-12.8488	-12.9373	-12.9236	-12.7217	-13.0713	-12.8061	-12.5457	-12.937	-12.9319	-12.9205	-12.8919	-12.9773	-13.0935	-12.8881	-12.7687	-12.947	-13.0311	-12.9256
Gene_1834	-14.7972	-14.7517	-14.7573	-14.7874	-14.7337	-14.764	-14.775	-14.7739	-14.7535	-14.7783	-14.7672	-14.7777	-14.7591	-14.7709	-14.7605	-14.7523	-14.7875	-14.7532	-14.7649	-14.7744
Gene_1835	-10.7617	-10.854	-10.4144	-10.3106	-10.4951	-10.8086	-10.727	-10.7015	-10.8242	-10.8663	-10.5966	-10.3172	-10.4476	-10.5663	-10.4776	-10.5881	-10.4975	-10.6597	-10.7548	-10.4329
Gene_1836	-13.6542	-13.6451	-13.8097	-13.5959	-13.0481	-13.9205	-13.9257	-13.7224	-13.9254	-13.805	-14.1894	-13.8066	-13.457	-13.7031	-13.3414	-13.4746	-14.2255	-14.0835	-13.8508	-14.0245
Gene_1837	-19.0658	-19.0658	-19.0658	-19.0658	-19.0658	-19.0658	-19.0658	-19.0658	-19.0658	-19.0658	-19.0658	-19.0658	-19.0658	-19.0658	-19.0658	-19.0658	-19.0658	-19.0658	-19.0658	-19.0658
Gene_1838	-10.4927	-10.2223	-10.2669	-10.3274	-10.1026	-10.1726	-10.1207	-10.0983	-10.4051	-10.152	-10.2403	-10.0075	-10.1443	-10.3193	-10.3813	-10.0583	-10.1594	-10.1725	-9.91549	-10.6277
Gene_1839	-9.4425	-9.26263	-9.5285	-9.80182	-9.35274	-9.49845	-9.94316	-9.58233	-9.90414	-9.78962	-9.60158	-9.31278	-9.84455	-9.56639	-9.52764	-10.1048	-9.70531	-9.49202	-9.54139	-9.62176
Gene_1840	-15.3859	-15.3859	-15.3859	-15.3859	-15.3859	-15.3859	-15.3859	-15.3859	-15.3859	-15.3859	-15.3859	-15.3859	-15.3859	-15.3859	-15.3859	-15.3859	-15.3859	-15.3859	-15.3859	-15.3859
Gene_1841	-12.1647	-11.4104	-11.6579	-11.843	-11.7444	-11.7441	-11.8207	-11.6819	-11.3533	-11.6376	-11.8997	-11.5537	-11.6581	-11.7504	-11.3233	-11.9654	-11.4907	-11.5045	-11.6678	-11.4584
Gene_1842	-14.488	-14.488	-14.488	-14.488	-14.488	-14.488	-14.488	-14.488	-14.488	-14.488	-14.488	-14.488	-14.488	-14.488	-14.488	-14.488	-14.488	-14.488	-14.488	-14.488
Gene_1843	-15.7391	-16.1416	-16.3986	-16.4922	-16.6309	-15.9396	-15.8587	-16.4858	-16.5199	-16.4198	-16.4239	-16.267	-16.5154	-15.7313	-16.5255	-16.4066	-15.9318	-15.8934	-16.2644	-16.577
Gene_1844	-7.8675	-8.26605	-8.55348	-7.9641	-8.70946	-8.76946	-8.88634	-8.41616	-8.18172	-8.45736	-8.1687	-8.13426	-8.24535	-8.52155	-8.50623	-8.33589	-8.0386	-8.80704	-8.42907	-8.37911
Gene_1845	-12.2269	-12.4257	-12.5146	-12.3521	-12.1869	-12.3795	-12.3601	-12.4879	-11.887	-12.2718	-12.3639	-12.2625	-12.3202	-12.4405	-12.1682	-12.2227	-11.7235	-12.3563	-11.9445	-12.373
Gene_1846	-12.5537	-11.8631	-12.2607	-12.678	-12.1455	-12.2405	-12.4027	-12.2106	-12.1822	-12.0495	-12.404	-12.459	-12.1783	-12.3138	-12.2361	-12.4601	-12.2098	-12.3493	-12.2014	-12.4573
Gene_1847	-11.0629	-10.6904	-10.6679	-11.315	-11.1853	-11.0697	-10.946	-11.0189	-11.1611	-11.2347	-11.5207	-10.888	-10.8114	-11.3921	-11.2644	-11.1335	-11.2384	-10.5853	-11.147	-11.0614
Gene_1848	-10.0374	-9.67537	-10.0415	-9.90814	-9.90809	-9.92508	-10.2345	-10.0073	-9.76289	-10.2074	-10.1504	-10.1619	-9.90988	-9.92464	-9.99791	-10.0315	-10.1351	-9.8752	-9.59531	-10.0349
Gene_1849	-10.6099	-10.577	-10.7618	-10.4446	-10.4539	-10.7154	-10.4617	-10.4381	-10.2751	-10.6843	-10.8887	-10.4262	-10.6459	-10.6351	-10.513	-10.1836	-10.504	-10.4988	-10.479	-10.8552
Gene_1850	-12.6169	-12.2169	-12.585	-12.7391	-12.905	-12.7437	-12.9615	-12.7574	-12.5123	-12.7394	-12.7478	-12.5691	-12.6047	-12.433	-12.6195	-12.9066	-12.7062	-12.8783	-12.6095	-12.6663
Gene_1851	-10.3301	-10.73	-11.1445	-10.9293	-10.5474	-11.0631	-10.9817	-10.6317	-10.7184	-10.8041	-11.4545	-10.7965	-11.1125	-10.7513	-10.5961	-10.9169	-11.0918	-11.0062	-10.5032	-10.9446
Gene_1852	-12.9405	-12.7324	-13.1626	-12.9398	-12.5363	-13.2208	-13.0937	-12.6089	-12.7981	-12.8395	-13.2216	-12.7774	-12.7396	-12.7273	-13.0259	-13.311	-12.9982	-12.3558	-13.1998	-12.7058
Gene_1853	-10.9776	-11.3135	-11.2599	-11.8048	-11.6705	-11.7105	-11.582	-11.4016	-11.392	-11.5814	-11.6521	-11.143	-11.4053	-11.4899	-11.7279	-11.2459	-11.5185	-11.4395	-11.7513	-11.9699
Gene_1854	-14.0013	-14.0337	-13.5981	-14.1856	-13.6955	-13.9958	-13.9679	-14.1253	-13.6944	-13.8893	-14.2139	-13.7942	-13.6111	-14.0314	-13.9809	-13.8766	-13.5784	-14.0521	-13.9523	-13.8959
Gene_1855	-12.6303	-12.8329	-12.8358	-12.5401	-12.7079	-12.5019	-12.6693	-13.0175	-12.435	-12.777	-13.0608	-12.6198	-12.5174	-12.2588	-12.7959	-12.9519	-12.5584	-12.7402	-12.9028	-13.2639
Gene_1856	-12.2855	-12.1334	-12.4203	-11.967	-12.4619	-12.2376	-12.1118	-12.3505	-12.2896	-12.1071	-12.1934	-12.3488	-12.2453	-11.9768	-12.2434	-12.3126	-12.2113	-12.2546	-12.365	-12.1853
Gene_1857	-12.6339	-12.1561	-13.1838	-12.4979	-12.5154	-13.0138	-13.1999	-12.3748	-12.345	-12.8798	-12.7792	-13.0298	-12.6509	-12.5941	-12.6093	-12.7339	-12.2597	-12.7936	-12.6579	-13.0853
Gene_1858	-5.75587	-6.10643	-6.33339	-5.8723	-5.52689	-5.97544	-6.17817	-6.35638	-5.94619	-5.98126	-6.01074	-6.16172	-5.54261	-5.69549	-6.05269	-5.85336	-5.85312	-6.29942	-6.02692	-6.25508
Gene_1859	-11.1399	-11.1678	-10.8792	-11.0738	-10.8574	-10.8033	-11.331	-10.9198	-10.951	-11.0733	-11.1231	-10.8141	-11.2074	-11.1241	-10.93	-10.6659	-10.8641	-11.2507	-10.8848	-11.328
Gene_1860	-16.0073	-16.0073	-16.0073	-16.0073	-16.0073	-16.0073	-16.0073	-16.0073	-16.0073	-16.0073	-16.0073	-16.0073	-16.0073	-16.0073	-16.0073	-16.0073	-16.0073	-16.0073	-16.0073	-16.0073
Gene_1861	-14.9806	-15.1361	-14.7398	-15.1029	-15.0738	-15.1357	-15.036	-14.9859	-14.9646	-15.1005	-15.041	-14.8531	-14.8546	-15.0777	-15.0771	-15.1737	-14.8895	-15.2157	-15.1197	-15.1238
Gene_1862	-11.0446	-10.6873	-11.209	-11.0334	-11.4395	-10.7522	-11.4429	-11.1116	-11.1151	-11.3813	-10.9441	-11.3732	-11.0112	-11.0539	-11.0859	-11.001	-10.8785	-10.558	-11.1564	-11.0763
Gene_1863	-14.8889	-14.83	-14.5838	-14.9396	-14.8301	-14.8295	-14.82	-14.7543	-15.0891	-14.7966	-14.9494	-14.6777	-15.0846	-15.0963	-15.0945	-14.8809	-14.9497	-14.8464	-14.9019	-15.0879
Gene_1864	-15.7604	-15.9959	-15.3168	-15.9121	-15.5111	-15.7717	-15.8342	-15.665	-15.8164	-15.7234	-15.8292	-15.9305	-15.5815	-15.7631	-15.8216	-15.5119	-15.3822	-15.5252	-15.8088	-15.8698
Gene_1865	-12.9357	-12.6429	-12.6729	-12.5433	-12.7824	-12.7843	-12.6996	-12.7542	-12.6211	-12.7436	-12.7052	-12.7274	-12.6649	-12.6751	-12.6844	-12.8576	-12.6616	-12.8334	-12.7122	-12.6921
Gene_1866	-16.4631	-15.957	-15.9939	-15.8497	-15.7438	-16.3943	-16.1988	-15.9955	-16.0288	-16.2662	-16.4384	-16.1772	-16.1784	-16.2976	-16.3446	-16.1379	-15.9544	-16.2176	-16.3343	-16.0845
Gene_1867	-12.0961	-12.2314	-11.7896	-11.8442	-11.6841	-12.2204	-12.0502	-11.7107	-11.8467	-11.7777	-12.1043	-11.3602	-11.8761	-12.0372	-12.0751	-12.1369	-11.9826	-11.924	-11.9309	-11.98
Gene_1868	-12.9352	-12.988	-12.6944	-12.8054	-12.5007	-12.824	-13.2806	-13.0971	-13.0521	-13.0122	-12.8986	-12.7566	-12.6212	-13.0836	-12.865	-12.9184	-13.0021	-12.9085	-12.6957	-12.9354
Gene_1869	-10.251	-10.1847	-10.974	-10.7521	-9.92627	-10.4546	-10.5167	-10.5526	-10.3127	-10.5798	-10.967	-10.4203	-10.6682	-10.0923	-10.5094	-11.17	-10.6763	-10.4811	-10.0752	-10.6976
Gene_1870	-9.05112	-9.28705	-9.17985	-9.10644	-9.0823	-8.93576	-9.01664	-9.21323	-8.77376	-9.34004	-8.92241	-8.7822	-9.16178	-9.29525	-9.02111	-8.99028	-9.51193	-9.12998	-9.46092	-9.07954
Gene_1871	-10.2713	-10.5287	-10.6139	-10.0887	-10.402	-10.633	-10.418	-10.5317	-10.1036	-10.3396	-10.5705	-10.2539	-10.1614	-10.3014	-10.4721	-10.1862	-10.2513	-10.4359	-10.2103	-10.5809
Gene_1872	-14.4048	-13.6759	-13.8543	-13.9979	-14.0432	-13.5808	-14.0087	-13.9351	-13.637	-13.9907	-13.9023	-13.7391	-14.1951	-13.6469	-13.7281	-13.5967	-13.9899	-13.971	-13.9941	-14.0067
Gene_1873	-12.2148	-12.0966	-12.2319	-11.7821	-11.5924	-11.9599	-11.974	-11.6598	-11.5221	-11.8154	-11.8095	-11.8038	-11.7554	-12.0836	-12.1133	-11.7683	-11.5019	-12.0998	-11.942	-11.8379
Gene_1874	-10.5796	-10.3892	-10.7743	-10.1423	-10.3951	-10.9123	-10.6413	-10.9215	-10.501	-10.6061	-10.9902	-10.5489	-10.6902	-10.389	-10.6471	-10.8221	-10.7986	-10.9178	-10.7875	-11.0226
Gene_1875	-14.0965	-14.2359	-14.0659	-14.1116	-14.2	-14.0852	-14.0262	-14.1428	-14.045	-14.0406	-14.0847	-14.0926	-14.1112	-14.0357	-14.1713	-14.0877	-14.0212	-14.1797	-14.1792	-14.1412
Gene_1876	-10.7285	-10.4315	-10.5771	-10.9044	-10.4925	-10.6223	-10.7225	-10.3126	-10.7432	-10.3904	-10.8943	-10.4022	-10.5663	-10.2985	-10.632	-10.803	-10.4435	-10.4139	-10.641	-10.7358
Gene_1877	-13.5965	-13.5728	-13.6417	-13.6243	-13.6029	-13.5549	-13.5808	-13.6203	-13.5214	-13.619	-13.6747	-13.6195	-13.5181	-13.6445	-13.6551	-13.638	-13.6232	-13.605	-13.6463	-13.6345
Gene_1878	-13.2795	-12.6065	-13.0989	-12.6092	-12.6623	-12.6964	-12.9241	-12.1194	-12.5588	-12.6513	-12.8661	-12.5736	-12.7154	-12.3892	-13.0988	-12.5732	-12.6709	-12.8095	-12.6618	-12.5773
Gene_1879	-15.3748	-15.0959	-15.2249	-15.624	-15.2335	-15.718	-15.3755	-15.0256	-15.6506	-15.23	-15.4173	-15.5428	-15.4446	-15.3853	-15.5547	-15.1558	-15.3634	-15.4013	-15.5405	-15.5132
Gene_1880	-16.2113	-16.2113	-16.2113	-16.2113	-16.2113	-16.2113	-16.2113	-16.2113	-16.2113	-16.2113	-16.2113	-16.2113	-16.2113	-16.2113	-16.2113	-16.2113	-16.2113	-16.2113	-16.2113	-16.2113
Gene_1881	-9.34247	-9.642	-9.72529	-9.54917	-9.56944	-9.60434	-9.29217	-10.0355	-9.73892	-9.40476	-9.79452	-9.70144	-9.59524	-8.97407	-9.74542	-9.40017	-9.45139	-9.73354	-9.35831	-8.94214
Gene_1882	-13.7586	-13.8065	-13.88	-14.1168	-13.7115	-13.8056	-13.9907	-13.6701	-13.6423	-13.6734	-14.3112	-13.6276	-14.0268	-14.1585	-14.1347	-13.9267	-13.6452	-13.9564	-13.8112	-13.845
Gene_1883	-11.364	-10.7225	-11.3444	-11.4421	-11.1906	-11.2096	-10.97	-10.9681	-10.9996	-10.8885	-10.9436	-10.7203	-11.5506	-10.617	-10.6767	-10.9555	-10.7981	-10.8383	-11.1282	-10.9688
Gene_1884	-11.5053	-11.196	-11.4965	-11.1452	-11.7144	-11.9404	-11.6985	-11.5189	-11.3121	-12.0136	-11.0192	-10.9721	-11.6509	-11.2022	-11.3058	-11.2153	-11.2635	-11.3482	-10.8711	-11.422
Gene_1885	-12.3778	-12.2967	-12.5247	-12.0612	-12.4278	-12.7581	-12.5217	-12.3528	-12.8793	-12.4582	-12.7467	-12.6268	-11.9637	-12.2551	-12.6489	-12.0808	-12.7469	-12.0234	-12.4217	-12.3822
Gene_1886	-8.45601	-8.44954	-9.05524	-8.61582	-8.93952	-8.70878	-8.73753	-8.67316	-8.4971	-9.10038	-9.06842	-8.88642	-8.70421	-8.59428	-8.93969	-8.97693	-8.92365	-9.03329	-8.86684	-9.23685
Gene_1887	-16.1952	-16.1453	-16.3352	-16.2734	-16.0848	-16.06	-16.2053	-16.0892	-15.8458	-16.2428	-16.1771	-16.2831	-16.2837	-16.1687	-16.2882	-16.1685	-16.1599	-16.2161	-16.2821	-16.1378
Gene_1888	-9.85987	-9.54646	-9.8374	-9.78998	-9.98513	-10.2586	-10.5403	-9.53646	-9.87706	-9.62822	-10.2847	-9.43891	-9.48876	-9.7193	-9.93423	-10.0432	-10.0349	-9.91145	-9.86288	-10.3827
Gene_1889	-11.0605	-11.0373	-11.3115	-11.2646	-11.2305	-11.6344	-11.2573	-11.4501	-11.2239	-11.3406	-11.1026	-11.3071	-11.4798	-11.3103	-11.4496	-11.3038	-10.8848	-11.1797	-11.3792	-11.3754
Gene_1890	-11.2668	-11.4807	-11.5119	-11.6319	-11.5596	-11.3211	-11.4198	-11.744	-11.0539	-11.3135	-11.265	-11.1925	-11.4695	-11.1072	-11.1982	-11.6193	-11.2549	-11.4173	-11.5223	-11.4244
Gene_1891	-10.9367	-10.9904	-11.0104	-11.1554	-10.9139	-11.0748	-10.8443	-11.0548	-10.8195	-10.8885	-10.7548	-10.9394	-10.9823	-10.6688	-11.0314	-11.2173	-10.8303	-11.0217	-10.9886	-11.5071
Gene_1892	-9.8646	-10.195	-9.86243	-10.363	-9.66668	-9.92137	-9.90444	-10.3977	-9.625	-9.91404	-10.0891	-10.0924	-9.89326	-9.82581	-9.73652	-9.84071	-9.82686	-10.0695	-9.54577	-10.9328
Gene_1893	-11.0616	-10.7775	-10.584	-11.1563	-10.5707	-11.0361	-11.0631	-10.712	-10.4315	-10.6542	-11.0405	-10.6166	-10.6485	-10.4384	-10.699	-10.9238	-11.0328	-11.2253	-10.9701	-11.0157
Gene_1894	-15.5267	-14.741	-15.1587	-15.9034	-15.436	-15.6729	-14.9532	-15.8934	-15.7363	-15.3328	-16.1287	-15.726	-14.7603	-15.2342	-15.3746	-15.5853	-15.5984	-15.2891	-15.9333	-15.4804
Gene_1895	-7.50899	-7.81397	-8.60337	-7.77619	-7.74528	-7.94361	-8.1593	-7.65907	-8.06508	-8.32189	-8.05035	-7.62066	-8.01913	-8.21275	-8.4768	-7.80546	-7.96248	-7.68865	-7.84045	-8.17275
Gene_1896	-10.6442	-10.8388	-10.1907	-10.9092	-10.7456	-11.1636	-11.0176	-10.711	-10.8521	-10.7899	-11.0737	-10.7295	-10.493	-10.807	-10.8158	-10.2439	-10.428	-10.4816	-11.0361	-11.0914
Gene_1897	-18.5658	-18.5658	-18.5658	-18.5658	-18.5658	-18.5658	-18.5658	-18.5658	-18.5658	-18.5658	-18.5658	-18.5658	-18.5658	-18.5658	-18.5658	-18.5658	-18.5658	-18.5658	-18.5658	-18.5658
Gene_1898	-10.9249	-11.1826	-10.759	-11.048	-11.1871	-11.0879	-11.9284	-10.8484	-11.137	-11.3825	-11.1715	-10.7119	-10.6499	-11.0468	-11.4699	-11.2854	-10.9003	-10.8782	-10.8174	-10.8642
Gene_1899	-17.9824	-17.9824	-17.9824	-17.9824	-17.9824	-17.9824	-17.9824	-17.9824	-17.9824	-17.9824	-17.9824	-17.9824	-17.9824	-17.9824	-17.9824	-17.9824	-17.9824	-17.9824	-17.9824	-17.9824
Gene_1900	-9.03189	-8.30752	-8.70198	-8.94866	-8.75799	-9.09849	-8.86507	-8.68398	-8.62871	-8.92895	-9.01648	-8.71818	-8.80028	-8.9538	-9.101	-8.70572	-8.49832	-8.89101	-8.46049	-8.92919
Gene_1901	-14.5368	-14.5364	-14.5431	-14.8875	-14.606	-14.3776	-14.7497	-14.8064	-14.7871	-14.7081	-14.5306	-14.0665	-14.849	-14.4912	-14.4777	-14.5551	-14.8195	-14.7826	-14.5772	-14.5687
Gene_1902	-15.3415	-15.8558	-15.6456	-15.702	-15.651	-15.7744	-15.7362	-15.7837	-15.8068	-15.8311	-15.8173	-15.8028	-15.8038	-15.7684	-15.5611	-15.9656	-15.7558	-15.6709	-15.6323	-15.8463
Gene_1903	-13.969	-13.0258	-13.3768	-13.7559	-13.4706	-13.5025	-13.5592	-13.5618	-13.2363	-13.3952	-13.8325	-13.726	-13.4918	-13.7718	-13.9804	-13.5538	-13.8235	-13.3308	-13.6366	-13.7328
Gene_1904	-12.5184	-11.5272	-11.7579	-11.7225	-11.6734	-11.6565	-11.7211	-12.1964	-11.7926	-11.7604	-11.4262	-11.9623	-11.9905	-11.409	-11.7605	-12.1509	-11.5187	-11.421	-11.7495	-11.5061
Gene_1905	-11.517	-11.7394	-11.7602	-11.7565	-11.9452	-11.7652	-11.9762	-11.7487	-11.5476	-11.8097	-11.2534	-11.6077	-11.7589	-12.0783	-12.3175	-11.8202	-11.3628	-11.2986	-11.3739	-11.8278
Gene_1906	-10.6906	-10.9251	-10.9435	-11.2792	-11.0798	-10.8091	-10.6816	-11.2697	-10.948	-10.5697	-10.8665	-11.412	-11.2258	-11.0661	-10.7261	-11.0483	-10.8452	-10.6828	-11.194	-10.7602
Gene_1907	-8.82852	-9.16277	-9.53903	-9.50373	-9.10801	-9.36832	-9.4603	-9.65052	-9.18608	-9.1548	-9.41583	-9.02229	-9.56799	-9.48188	-9.509	-9.57199	-9.60729	-9.43229	-9.31406	-9.23889
Gene_1908	-11.9408	-11.9393	-11.9189	-11.9896	-12.2315	-12.344	-12.0273	-11.7334	-11.9977	-12.3013	-12.0375	-11.901	-11.6931	-11.7238	-11.906	-11.4815	-12.2702	-11.6083	-11.7393	-12.2567
Gene_1909	-10.7644	-10.9467	-10.9064	-10.8437	-10.874	-11.0201	-11.1151	-10.7836	-10.9203	-11.1896	-10.7522	-10.568	-10.824	-10.8816	-10.6507	-10.615	-10.868	-10.9578	-11.0797	-11.112
Gene_1910	-11.1717	-11.0921	-11.7752	-11.1711	-11.6022	-11.582	-11.9142	-11.5007	-11.0236	-11.7145	-11.3331	-11.2813	-11.0704	-11.0703	-11.4988	-11.0655	-11.6259	-11.2429	-11.6931	-11.4219
Gene_1911	-16.1041	-16.1041	-16.1041	-16.1041	-16.1041	-16.1041	-16.1041	-16.1041	-16.1041	-16.1041	-16.1041	-16.1041	-16.1041	-16.1041	-16.1041	-16.1041	-16.1041	-16.1041	-16.1041	-16.1041
Gene_1912	-7.8471	-8.12693	-7.86249	-7.68382	-7.75375	-8.01899	-7.95932	-8.0082	-7.77047	-7.86327	-8.37083	-8.03856	-7.82248	-8.15741	-8.22062	-7.78687	-8.1048	-8.23818	-8.13129	-8.00164
Gene_1913	-15.1422	-15.2612	-15.2219	-15.1925	-15.1446	-15.2061	-15.2396	-15.2185	-15.2037	-15.2232	-15.1788	-15.2579	-15.1737	-15.2386	-15.1779	-15.0393	-15.2026	-15.1379	-15.2571	-15.2831
Gene_1914	-7.62714	-8.16277	-7.91776	-8.58847	-8.39765	-8.44815	-8.21633	-7.89181	-8.03183	-8.26863	-8.23246	-8.32916	-8.12427	-7.78548	-8.27563	-8.11308	-7.78873	-8.40998	-8.11671	-8.10653
Gene_1915	-11.2404	-11.1572	-11.4434	-11.0311	-11.5465	-11.1368	-11.6942	-10.8506	-11.3119	-11.5901	-11.4456	-11.2646	-11.4882	-11.2644	-11.2249	-10.9829	-11.2826	-11.0857	-11.5155	-11.4321
Gene_1916	-12.098	-12.0775	-12.4594	-12.1181	-12.4879	-12.0421	-12.2488	-12.573	-11.8221	-12.1973	-12.077	-12.2233	-11.9987	-12.0408	-12.1219	-12.1798	-12.4032	-12.2201	-12.2154	-12.5431
Gene_1917	-12.9971	-12.7892	-13.1826	-12.9025	-12.5877	-13.553	-13.5113	-12.8262	-13.0005	-13.4263	-13.1807	-13.4032	-12.909	-13.1643	-13.1549	-13.2237	-13.2868	-13.4723	-13.2946	-13.1824
Gene_1918	-9.90545	-9.76433	-10.2193	-9.97131	-9.85172	-9.99911	-9.83693	-9.74767	-9.87865	-9.82562	-10.2284	-10.0715	-9.92533	-10.1478	-10.2769	-10.0992	-9.84044	-9.85462	-9.86057	-10.049
Gene_1919	-12.6464	-13.0581	-13.4789	-12.8055	-13.0557	-13.5887	-13.0851	-12.8562	-12.7694	-13.1871	-12.8634	-12.9796	-12.9843	-12.9355	-13.5518	-12.805	-13.0532	-13.011	-13.1043	-13.0179
Gene_1920	-6.69926	-6.29186	-6.7202	-6.47989	-6.52173	-6.48346	-6.66994	-6.46781	-6.7819	-6.68113	-6.8795	-6.54546	-6.50546	-6.74407	-6.82611	-6.8943	-6.33845	-6.63794	-6.77623	-6.65756
Gene_1921	-12.7893	-12.722	-12.7923	-12.7105	-12.8192	-12.9087	-12.8157	-12.7595	-12.7677	-12.7243	-12.6004	-12.4388	-12.7405	-12.3917	-12.813	-12.7146	-12.6063	-13.0239	-12.7943	-12.7535
Gene_1922	-11.2174	-11.4015	-11.3931	-11.3038	-11.3851	-11.3484	-11.4541	-11.3257	-11.2202	-11.3671	-11.3405	-11.0509	-11.5945	-11.2621	-11.4982	-11.5916	-11.3712	-11.2489	-11.118	-11.5919
Gene_1923	-10.3666	-10.2254	-10.0803	-10.114	-10.0401	-10.1114	-10.0603	-10.0967	-10.1823	-10.1573	-10.0298	-10.1285	-10.4988	-9.99997	-10.1366	-9.94599	-10.1831	-10.1196	-9.78246	-10.2633
Gene_1924	-8.7651	-8.23115	-8.40937	-8.36536	-8.49693	-8.55394	-8.83604	-8.37814	-8.58533	-8.49016	-8.51566	-8.19999	-8.39318	-8.77824	-8.24118	-8.70772	-8.33586	-8.50735	-8.77582	-8.28377
Gene_1925	-6.01134	-5.97758	-6.36367	-6.01994	-6.48657	-6.56823	-6.53967	-6.40063	-6.18062	-5.83231	-6.47902	-6.32809	-6.21413	-6.154	-5.94338	-6.50035	-6.37229	-6.24853	-6.59374	-6.80085
Gene_1926	-12.7163	-12.613	-12.6484	-12.6195	-12.6457	-12.6411	-12.6091	-12.6081	-12.6307	-12.623	-12.6891	-12.5385	-12.6572	-12.6887	-12.6463	-12.6417	-12.6773	-12.6702	-12.628	-12.652
Gene_1927	-7.6458	-7.51471	-7.73077	-7.75873	-7.74426	-7.63097	-7.5998	-7.9401	-7.98764	-7.5065	-7.50657	-7.71533	-7.81537	-8.04529	-7.89816	-7.93035	-7.7758	-8.0979	-7.65025	-8.24325
Gene_1928	-13.4567	-13.2049	-13.1478	-12.9208	-12.5768	-12.7687	-13.3792	-13.0644	-13.0929	-13.0206	-13.1101	-12.8971	-13.1331	-13.2104	-12.6801	-12.5175	-12.851	-12.9173	-13.1498	-13.0746
Gene_1929	-8.70929	-8.67309	-8.28152	-9.11069	-8.65007	-8.73592	-9.01704	-8.71213	-8.73684	-8.60278	-8.93929	-8.76122	-8.70314	-8.85655	-8.8328	-8.54512	-8.64069	-8.85901	-8.53904	-8.90969
Gene_1930	-13.8655	-13.8357	-13.583	-13.9732	-14.2795	-14.2067	-14.0684	-14.2952	-14.2567	-14.1769	-13.89	-14.0185	-14.0651	-14.255	-14.2198	-14.2416	-14.115	-14.2381	-14.1948	-14.1418
Gene_1931	-10.9188	-11.1952	-11.2227	-10.9229	-11.4425	-11.3359	-11.0847	-11.2113	-10.8848	-11.1479	-11.2016	-10.7668	-11.3851	-10.7883	-11.1585	-11.1565	-10.9437	-11.1983	-10.7395	-11.1627
