GeneID	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15	Sample_16	Sample_17	Sample_18	Sample_19	Sample_20
Gene_1387	-9.2429	-8.99639	-8.92333	-9.67972	-8.88755	-9.28238	-9.28823	-9.44525	-9.3425	-9.33575	-8.99132	-9.4082	-8.73706	-9.15371	-8.99422	-8.89709	-9.21126	-9.40875	-9.13125	-9.06581
Gene_1388	-10.276	-10.0916	-9.76171	-10.0247	-9.61463	-9.53177	-9.88953	-9.92513	-9.98287	-9.79578	-10.0894	-10.1024	-9.82065	-9.87136	-10.0361	-9.85305	-9.76166	-9.43685	-9.63069	-9.7467
Gene_1389	-8.35737	-8.71514	-8.07807	-8.60467	-8.58173	-8.82129	-8.61058	-8.55655	-8.73766	-8.93175	-8.60479	-8.15764	-8.52862	-8.53178	-8.61319	-8.07764	-8.40895	-8.4387	-8.11123	-8.06833
Gene_1390	-15.834	-15.7797	-15.841	-15.8303	-15.8547	-15.8196	-15.8699	-15.8057	-15.8507	-15.8282	-15.86	-15.8095	-15.92	-15.9128	-15.7989	-15.7473	-15.8813	-15.887	-15.7819	-15.7856
Gene_1391	-15.1467	-15.1465	-15.1464	-15.1468	-15.1469	-15.1466	-15.1467	-15.1472	-15.147	-15.1468	-15.1466	-15.1468	-15.1469	-15.1467	-15.1467	-15.1465	-15.1467	-15.1466	-15.1471	-15.1469
Gene_1392	-11.7702	-11.6131	-11.7618	-11.5434	-11.6327	-12.0333	-12.0557	-11.9752	-11.6455	-11.5523	-11.6203	-11.6859	-11.6785	-11.7236	-11.2707	-11.5648	-11.6997	-12.1501	-11.5739	-11.3187
Gene_1393	-8.1449	-7.98111	-7.96111	-7.59237	-7.92483	-7.61707	-7.81632	-7.78568	-8.01318	-7.98754	-7.87178	-7.91461	-8.18645	-7.37321	-7.84531	-7.74398	-8.17084	-8.1548	-7.84637	-7.91414
Gene_1394	-15.9987	-15.9085	-16.1297	-16.2292	-16.2081	-15.9603	-15.9447	-16.0906	-16.1352	-16.2259	-16.1201	-16.1197	-16.1002	-15.9534	-16.0553	-16.1296	-16.0558	-16.1182	-15.9682	-16.1441
Gene_1395	-14.1442	-14.1368	-14.1235	-13.8676	-14.0676	-13.8457	-13.9633	-13.8461	-14.3521	-14.1389	-13.905	-13.6589	-13.9214	-14.2237	-14.1842	-14.1018	-14.2229	-14.2825	-13.9172	-13.6658
Gene_1396	-11.8153	-11.5662	-11.4267	-11.9755	-11.9029	-11.9837	-11.5062	-11.9483	-12.0738	-11.8048	-12.1274	-11.6008	-11.67	-11.9043	-11.8945	-11.638	-11.6263	-12.3119	-11.8234	-11.7808
Gene_1397	-13.719	-13.5775	-13.8061	-14.1956	-13.5412	-13.7517	-13.7026	-13.4403	-13.802	-13.6295	-13.9951	-13.5539	-13.7077	-13.8096	-13.7433	-12.9425	-13.6104	-13.9148	-13.549	-13.5556
Gene_1398	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043
Gene_1399	-14.9711	-14.9711	-14.9711	-14.9711	-14.971	-14.971	-14.9711	-14.9711	-14.9711	-14.9711	-14.9711	-14.9711	-14.9712	-14.9711	-14.971	-14.9711	-14.9711	-14.9711	-14.9711	-14.9711
Gene_1400	-14.757	-14.6632	-14.5516	-14.7219	-14.8972	-14.6695	-14.5983	-14.5368	-14.6522	-14.555	-14.692	-14.681	-14.6912	-14.5317	-14.6247	-14.5255	-14.5163	-14.8958	-14.8505	-14.206
Gene_1401	-14.6265	-14.6089	-14.6071	-14.6403	-14.6216	-14.4387	-14.5897	-14.6538	-14.6446	-14.581	-14.6667	-14.4956	-14.6207	-14.5283	-14.5105	-14.6484	-14.5206	-14.6583	-14.4743	-14.5487
Gene_1402	-16.2188	-16.325	-16.2915	-16.2241	-16.2052	-16.1017	-16.2519	-16.177	-16.0985	-16.1824	-16.1638	-16.2077	-16.1483	-16.0963	-16.2342	-16.1349	-16.3088	-15.9866	-16.1247	-16.1878
Gene_1403	-13.9768	-13.7761	-14.0051	-14.0727	-13.9329	-13.9839	-14.241	-14.2417	-14.1834	-14.3965	-14.0818	-13.9321	-14.2671	-14.2689	-14.2654	-14.1647	-13.9297	-14.2765	-14.0546	-13.7927
Gene_1404	-19.4113	-19.1935	-19.2071	-17.4019	-19.192	-17.1804	-19.1206	-19.2132	-19.0553	-19.2234	-19.2591	-19.1135	-19.1578	-17.1504	-19.0798	-19.2069	-19.1572	-19.3726	-19.3737	-19.157
Gene_1405	-16.1473	-16.1473	-16.1473	-16.1473	-16.1473	-16.1473	-16.1473	-16.1473	-16.1473	-16.1473	-16.1473	-16.1473	-16.1473	-16.1473	-16.1473	-16.1473	-16.1473	-16.1473	-16.1473	-16.1473
Gene_1406	-14.9363	-14.9363	-14.9365	-14.9363	-14.9363	-14.9365	-14.9362	-14.9362	-14.9365	-14.9362	-14.9365	-14.9362	-14.9364	-14.9362	-14.9363	-14.9364	-14.9363	-14.9364	-14.9364	-14.9361
Gene_1407	-14.0502	-13.0511	-13.8589	-13.7112	-13.2369	-13.9908	-13.7553	-13.7374	-13.9234	-13.8441	-14.0231	-13.5429	-13.7551	-14.0167	-13.8419	-13.1853	-13.7991	-13.6042	-13.418	-13.246
Gene_1408	-10.8113	-11.0035	-11.0238	-10.924	-10.7371	-11.0555	-11.2642	-11.581	-10.9283	-10.857	-11.3342	-11.0234	-10.9148	-11.5669	-10.7995	-11.1636	-11.2877	-11.4144	-10.6931	-10.8318
Gene_1409	-15.4153	-15.3493	-15.2802	-15.1711	-15.3209	-15.3661	-15.1773	-15.1557	-15.4198	-15.374	-15.2749	-15.3134	-15.3482	-15.2447	-15.3763	-15.4148	-15.3478	-15.2417	-15.3804	-15.1284
Gene_1410	-11.9054	-11.8264	-12.1425	-11.7502	-11.3564	-11.7588	-11.9481	-11.8591	-12.0214	-11.6964	-11.9478	-11.996	-12.0894	-11.8458	-11.7682	-11.4314	-11.8701	-12.224	-11.4584	-11.9386
Gene_1411	-14.4686	-14.0453	-14.4673	-14.156	-13.9523	-14.3563	-14.3316	-13.9044	-14.3121	-14.5319	-14.6057	-14.6415	-14.2958	-14.3637	-14.4107	-14.2223	-14.62	-14.3513	-14.0495	-14.2076
Gene_1412	-17.4872	-17.5331	-17.5789	-17.5822	-17.5767	-17.5259	-17.5226	-17.4924	-17.4695	-17.4941	-17.5869	-17.5216	-17.5719	-17.5244	-17.5617	-17.5351	-17.5718	-17.6065	-17.5641	-17.4397
Gene_1413	-12.8385	-13.4608	-12.7703	-12.7108	-12.9695	-12.9521	-12.747	-12.7313	-12.6666	-13.0587	-12.9471	-12.9733	-12.7442	-13.1439	-12.896	-12.8611	-12.893	-12.9004	-12.6173	-12.6928
Gene_1414	-12.1844	-12.2782	-12.0479	-11.8743	-12.2639	-12.3051	-12.3143	-12.1172	-12.3987	-12.2387	-12.1718	-11.9301	-11.8109	-12.0094	-12.0184	-12.2818	-12.2215	-12.0865	-11.9325	-11.8047
Gene_1415	-8.95102	-8.79004	-9.19154	-8.92992	-9.18099	-9.28486	-8.92239	-9.18943	-9.13013	-9.20017	-9.3275	-9.37991	-9.0671	-8.91813	-9.27364	-9.00468	-9.2327	-9.18552	-9.02848	-8.96804
Gene_1416	-13.4923	-13.6812	-13.5575	-13.5429	-13.7232	-13.6125	-13.7115	-13.5106	-13.6238	-13.6886	-13.6033	-13.6826	-13.5601	-13.6159	-13.5475	-13.493	-13.5331	-13.6897	-13.5164	-13.5678
Gene_1417	-12.8086	-12.3014	-12.4293	-12.2606	-12.0886	-12.0111	-12.8522	-12.7894	-12.8269	-12.5288	-12.4438	-12.2935	-12.5447	-12.467	-12.4674	-12.2691	-12.0627	-12.4603	-12.2205	-12.1269
Gene_1418	-9.75101	-10.0459	-9.58404	-10.0654	-9.65893	-9.75236	-10.3283	-10.1	-10.3191	-9.1572	-10.1051	-10.0545	-10.0852	-10.1752	-9.37428	-9.27083	-9.89703	-9.94958	-9.9119	-9.86896
Gene_1419	-12.7452	-12.6529	-12.7596	-13.0074	-12.5932	-12.8416	-12.8014	-12.6858	-13.0266	-13.1465	-12.6933	-12.8079	-12.7314	-12.9729	-12.9857	-12.7084	-12.2189	-12.808	-12.558	-12.5936
Gene_1420	-17.5399	-17.5399	-17.5399	-17.5399	-17.5399	-17.5399	-17.5399	-17.5399	-17.5399	-17.5399	-17.5399	-17.5399	-17.5399	-17.5399	-17.5399	-17.5399	-17.5399	-17.5399	-17.5399	-17.5399
Gene_1421	-15.252	-15.29	-15.0208	-15.3238	-15.2886	-15.0932	-15.3481	-15.0821	-15.293	-15.3184	-15.2407	-15.2463	-15.1365	-15.2963	-15.151	-15.3027	-15.1655	-15.3067	-15.0036	-15.2253
Gene_1422	-10.8845	-10.9649	-11.2079	-11.4925	-10.8376	-11.054	-11.2822	-11.3375	-11.3144	-11.1286	-11.5862	-10.9061	-10.6937	-11.542	-10.7083	-11.1654	-11.3152	-11.2225	-11.1869	-11.0603
Gene_1423	-13.7357	-13.6272	-13.4597	-14.0101	-13.4181	-13.8227	-13.8906	-13.5171	-13.946	-13.4906	-13.4143	-13.5783	-13.4354	-13.4123	-13.6647	-13.3074	-13.6644	-13.8632	-13.4171	-13.4639
Gene_1424	-11.9526	-11.7964	-11.5963	-11.9275	-12.1175	-12.0792	-11.8919	-11.4374	-11.9902	-12.1728	-12.1313	-11.9565	-12.3431	-11.9668	-11.8541	-11.6845	-11.4174	-11.9411	-11.9223	-11.8267
Gene_1425	-10.0249	-9.66138	-10.4121	-10.1239	-9.68442	-10.3529	-9.89713	-10.1111	-9.99803	-10.1287	-10.0939	-10.3608	-9.97028	-10.3771	-9.96341	-9.8772	-10.1227	-9.88074	-10.0031	-9.21174
Gene_1426	-12.2808	-12.3713	-12.5696	-12.5762	-12.2434	-12.5526	-12.7201	-12.7322	-12.7253	-12.7485	-12.7339	-12.386	-12.3812	-12.4375	-12.7158	-12.0259	-12.4819	-12.7083	-12.5432	-12.4417
Gene_1427	-12.7829	-12.4862	-12.7105	-12.9714	-13.0971	-12.9215	-12.9934	-13.0446	-12.7534	-12.5879	-12.9828	-12.7565	-12.7403	-12.7948	-12.4852	-12.9017	-12.8138	-12.6183	-12.7264	-12.8931
Gene_1428	-13.4065	-13.6622	-13.9117	-13.7796	-13.8091	-13.7562	-13.7285	-13.5535	-13.8412	-13.4801	-13.4867	-13.2385	-13.5378	-13.3579	-13.5955	-12.8787	-13.8841	-13.8025	-13.8304	-13.3997
Gene_1429	-12.962	-12.4819	-12.4834	-12.3822	-12.2351	-12.2373	-12.8319	-12.6863	-12.8013	-12.5977	-12.7985	-12.9729	-12.5163	-12.7949	-12.2939	-12.8866	-12.4093	-12.5643	-12.0658	-12.6055
Gene_1430	-13.5015	-13.5008	-13.6032	-13.6429	-14.023	-13.6292	-13.6186	-13.6892	-13.6783	-13.9478	-14.0733	-13.5824	-13.8354	-13.7239	-13.526	-13.7804	-13.7281	-13.6089	-13.4673	-13.8894
Gene_1431	-11.6941	-11.4733	-11.5222	-11.327	-11.4875	-11.6828	-11.9406	-11.8311	-12.0121	-11.7569	-11.8201	-11.6012	-11.4981	-11.6082	-11.3433	-11.4678	-11.7402	-11.6797	-11.8604	-10.9982
Gene_1432	-13.8677	-14.1456	-13.9132	-14.2679	-13.6655	-13.9773	-13.991	-13.7472	-14.2633	-13.8346	-14.5783	-14.3911	-13.5778	-14.0321	-13.9554	-13.748	-13.9348	-14.0439	-14.1122	-13.2686
Gene_1433	-12.5391	-13.0807	-12.7839	-12.9825	-13.3508	-13.3836	-13.3367	-13.1319	-13.6618	-13.4323	-13.6945	-13.2263	-12.8047	-13.2661	-13.169	-13.1014	-13.268	-13.4176	-12.8659	-12.9936
Gene_1434	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876
Gene_1435	-13.7745	-13.3664	-13.7885	-13.8387	-13.4248	-13.7406	-13.6809	-13.711	-13.7106	-13.8896	-13.8745	-13.5735	-13.7038	-13.826	-13.7953	-13.4259	-13.8615	-13.713	-13.5506	-13.3307
Gene_1436	-15.9002	-15.9002	-15.9002	-15.9003	-15.9002	-15.9002	-15.9002	-15.9002	-15.9002	-15.9002	-15.9002	-15.9002	-15.9002	-15.9002	-15.9002	-15.9002	-15.9002	-15.9002	-15.9002	-15.9002
Gene_1437	-15.1743	-15.122	-15.2898	-15.2067	-15.1944	-14.833	-15.0587	-15.078	-15.1832	-15.1276	-15.3178	-15.009	-14.9249	-15.4076	-15.2135	-15.2516	-15.3079	-15.1765	-14.9574	-15.3489
Gene_1438	-13.7639	-13.821	-13.9539	-13.8691	-13.975	-14.0084	-14.1567	-14.0204	-14.0418	-13.9549	-14.2986	-14.0044	-14.1642	-14.2074	-14.2502	-13.7252	-13.8236	-14.0391	-14.0545	-13.7873
Gene_1439	-14.2	-13.9977	-14.1141	-14.3052	-13.9089	-14.1089	-14.1693	-14.3984	-14.1618	-13.8791	-14.2829	-14.1117	-14.2815	-14.3762	-14.0667	-14.0248	-14.0735	-14.1569	-14.2579	-14.302
Gene_1440	-10.2922	-10.6402	-10.1727	-10.7506	-10.2226	-10.4169	-10.6229	-10.4668	-10.51	-10.4567	-10.7395	-10.2718	-10.6044	-10.575	-10.4987	-10.4335	-10.4565	-10.6152	-9.8358	-10.3264
Gene_1441	-12.3973	-11.9737	-11.7901	-12.4348	-11.9882	-12.1708	-12.2628	-12.1498	-12.5491	-11.857	-12.4399	-12.2968	-12.0264	-12.143	-12.2569	-12.3532	-12.0963	-12.4682	-11.9307	-11.6042
Gene_1442	-13.8149	-13.8135	-13.8046	-13.8153	-13.8124	-13.813	-13.8139	-13.8071	-13.8116	-13.8155	-13.8167	-13.8042	-13.8181	-13.8172	-13.8114	-13.8028	-13.8109	-13.8179	-13.806	-13.7975
Gene_1443	-16.1731	-16.1731	-16.1731	-16.1731	-16.1731	-16.1731	-16.1731	-16.1731	-16.1731	-16.1731	-16.1731	-16.1731	-16.1731	-16.1731	-16.1731	-16.1731	-16.1731	-16.1731	-16.1731	-16.1731
Gene_1444	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876
Gene_1445	-13.3878	-13.0524	-12.8955	-13.656	-13.0364	-13.8311	-13.5602	-13.4636	-13.2431	-13.5255	-13.2574	-12.8852	-13.061	-13.4422	-12.5487	-13.6064	-13.4655	-13.527	-12.9694	-12.8835
Gene_1446	-7.84809	-7.59875	-7.34895	-7.26761	-7.52316	-7.71475	-7.97398	-7.56318	-8.25823	-7.67042	-7.84862	-8.06548	-7.56149	-7.80514	-7.40186	-7.62411	-7.64951	-7.76832	-7.51252	-7.56847
Gene_1447	-16.9408	-16.9408	-16.9408	-16.9408	-16.9408	-16.9408	-16.9408	-16.9408	-16.9408	-16.9408	-16.9408	-16.9408	-16.9408	-16.9408	-16.9408	-16.9408	-16.9408	-16.9408	-16.9408	-16.9408
Gene_1448	-10.3624	-9.76911	-10.0548	-9.98346	-10.2259	-9.87397	-10.3581	-10.2079	-9.91334	-10.3247	-10.2197	-9.90197	-9.88413	-10.0858	-10.1396	-9.84972	-10.2939	-9.94773	-9.90445	-10.0155
Gene_1449	-14.5856	-14.3632	-14.181	-15.3179	-14.167	-14.6835	-14.5686	-14.5992	-14.5358	-14.1988	-14.4402	-14.4998	-14.768	-15.0512	-14.5536	-15.2729	-14.7167	-14.8015	-14.7729	-14.5321
Gene_1450	-15.5098	-15.5098	-15.5098	-15.5098	-15.5098	-15.5098	-15.5098	-15.5098	-15.5098	-15.5098	-15.5098	-15.5098	-15.5098	-15.5098	-15.5098	-15.5098	-15.5098	-15.5098	-15.5098	-15.5098
Gene_1451	-8.61959	-8.85073	-8.63281	-8.50898	-8.71729	-8.77055	-9.05367	-8.94219	-9.27624	-8.9605	-9.07021	-8.59116	-8.8148	-8.91928	-8.38856	-8.87483	-8.37801	-8.92289	-8.99675	-8.72203
Gene_1452	-11.052	-10.9229	-11.0322	-10.8734	-11.1358	-11.0431	-11.4312	-10.9592	-11.4933	-11.3257	-11.3056	-11.1664	-10.8582	-10.9415	-10.9444	-11.2835	-10.7794	-11.3649	-11.1257	-10.6579
Gene_1453	-15.2165	-15.0679	-14.7877	-15.2618	-15.1019	-15.3557	-15.1192	-15.0608	-15.206	-15.3296	-15.0602	-14.8372	-15.0915	-15.2595	-15.2803	-14.949	-15.1291	-15.2512	-15.1065	-15.1288
Gene_1454	-12.1672	-11.5618	-11.4683	-12.3129	-11.9497	-12.2079	-11.7369	-12.0804	-12.2285	-11.8536	-12.5431	-11.8963	-12.0136	-11.9063	-12.1078	-11.7104	-11.6513	-11.8895	-11.9664	-12.0533
Gene_1455	-16.0862	-16.182	-16.0405	-16.2196	-16.3456	-16.0474	-16.1909	-16.2832	-16.1259	-16.4587	-16.1752	-15.9294	-15.9823	-16.2914	-15.974	-15.9653	-16.1436	-16.2315	-15.5957	-16.0614
Gene_1456	-10.4416	-10.0892	-10.1467	-10.6198	-10.4043	-9.88069	-10.9438	-10.3559	-10.7158	-10.1809	-10.4081	-10.2359	-10.9824	-10.3349	-10.4225	-10.0728	-10.4868	-10.3685	-9.98152	-10.0994
Gene_1457	-8.65352	-8.77968	-8.77863	-8.63036	-8.58403	-8.33009	-8.70221	-8.52255	-8.59042	-8.53211	-8.93285	-8.59611	-8.5168	-8.70592	-8.58477	-8.37249	-8.69018	-8.98486	-8.53384	-8.34044
Gene_1458	-15.7242	-15.7029	-15.7072	-15.7435	-15.5997	-15.6285	-15.6662	-15.6652	-15.6327	-15.7124	-15.6234	-15.6792	-15.6772	-15.685	-15.685	-15.6194	-15.6919	-15.6949	-15.6953	-15.6472
Gene_1459	-9.01708	-8.8352	-8.84262	-9.04116	-8.83227	-8.9437	-9.05119	-8.94156	-9.0078	-9.07325	-9.26947	-9.28226	-8.76841	-8.87714	-9.40077	-8.82593	-8.73608	-9.05321	-9.01295	-9.32311
Gene_1460	-14.2557	-14.5284	-14.1972	-14.0673	-14.1115	-14.3242	-14.4681	-13.8843	-14.0932	-14.0967	-14.2035	-14.3136	-14.1809	-14.1489	-14.0953	-14.2727	-13.6153	-14.3508	-13.677	-14.2933
Gene_1461	-12.3638	-12.5016	-12.5146	-12.6226	-12.3696	-12.7637	-12.9618	-12.9788	-12.9349	-13.3883	-12.8774	-12.6036	-12.9298	-13.0087	-12.6004	-12.8365	-12.6559	-12.8436	-12.6599	-12.4296
Gene_1462	-10.5116	-10.4053	-10.1601	-10.574	-10.6781	-10.4619	-10.6662	-10.4312	-10.7351	-10.4093	-10.435	-11.2529	-10.5003	-10.3672	-10.5185	-9.99125	-10.7774	-10.7262	-10.2258	-10.2934
Gene_1463	-11.5985	-11.7394	-11.8269	-12.6557	-12.0268	-11.9667	-12.2275	-12.0457	-12.1552	-12.3988	-11.9973	-12.1685	-11.8038	-12.169	-12.2383	-12.0289	-11.9423	-12.4065	-11.9787	-11.8913
Gene_1464	-17.3533	-17.3533	-17.3533	-17.3533	-17.3533	-17.3533	-17.3533	-17.3533	-17.3533	-17.3533	-17.3533	-17.3533	-17.3533	-17.3533	-17.3533	-17.3533	-17.3533	-17.3533	-17.3533	-17.3533
Gene_1465	-14.6058	-14.4402	-13.8622	-14.5282	-14.1872	-13.6505	-14.2802	-14.1623	-14.385	-14.2161	-14.4163	-14.0841	-14.0914	-14.5133	-13.9769	-13.6849	-13.9779	-14.1729	-14.1061	-13.6904
Gene_1466	-14.5801	-14.7185	-14.262	-14.5637	-14.3	-14.6076	-14.7887	-14.2965	-14.6503	-14.7386	-14.6653	-14.6156	-14.5723	-14.5302	-14.623	-14.3296	-14.3283	-14.551	-14.5529	-14.4058
Gene_1467	-12.208	-12.2783	-12.2645	-12.7094	-12.3754	-12.5196	-12.4318	-12.4775	-12.3987	-12.3658	-12.1715	-12.6234	-12.3131	-12.321	-12.2542	-12.6736	-12.2955	-12.3465	-12.5153	-12.3934
Gene_1468	-11.0976	-11.3473	-10.9796	-11.0682	-10.9429	-11.3129	-11.4642	-11.1742	-11.3505	-11.6274	-11.575	-11.5196	-11.1024	-11.1944	-11.4189	-11.3337	-10.9193	-11.3159	-10.8474	-11.0315
Gene_1469	-7.79245	-7.52691	-7.66521	-7.41417	-7.24784	-7.70157	-7.967	-7.926	-7.67755	-7.92747	-7.5249	-7.69091	-7.7855	-7.81212	-7.76333	-7.38558	-7.30104	-7.78566	-7.28377	-7.31672
Gene_1470	-9.59515	-9.03523	-9.74832	-9.88079	-9.6388	-9.94256	-9.38826	-9.5072	-9.73755	-9.99293	-10.0024	-9.28254	-9.54743	-9.59856	-9.35805	-9.17894	-9.35231	-9.98223	-9.516	-9.40139
Gene_1471	-14.2149	-14.2584	-14.3114	-14.1312	-14.3206	-14.1768	-14.382	-14.3817	-14.2444	-14.2553	-14.32	-14.2218	-14.3504	-14.3397	-14.3859	-14.2986	-14.2963	-14.3278	-14.2977	-14.1527
Gene_1472	-13.0384	-13.1154	-12.8999	-13.026	-12.9994	-12.6317	-13.514	-12.7526	-13.2313	-13.1019	-13.2596	-12.975	-13.1552	-13.2245	-12.6057	-12.8495	-13.2161	-13.1322	-13.0957	-12.9097
Gene_1473	-9.69081	-9.49681	-9.68909	-9.62228	-9.55576	-9.77283	-9.64272	-9.81846	-10.1945	-9.7452	-9.5052	-9.52874	-10.2106	-10.0332	-9.66468	-9.59595	-10.0029	-9.9545	-9.73973	-9.60308
Gene_1474	-13.6052	-13.843	-14.0995	-13.7467	-13.9795	-13.8866	-14.4186	-14.4768	-14.4641	-13.3038	-14.1185	-13.8405	-13.9821	-14.3354	-13.665	-13.8609	-13.6862	-13.847	-13.8497	-13.5614
Gene_1475	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043
Gene_1476	-14.4795	-14.6177	-14.646	-14.652	-14.5704	-14.5709	-14.7299	-14.5468	-14.694	-14.5573	-14.7551	-14.7409	-14.6793	-14.6747	-14.679	-14.7075	-14.6466	-14.5551	-14.6067	-14.5828
Gene_1477	-15.1349	-14.8965	-14.8208	-14.8569	-14.6413	-14.8178	-14.8141	-14.5935	-14.8229	-14.6973	-14.8452	-14.5586	-14.9094	-14.9088	-14.7459	-14.3699	-14.7369	-14.8684	-14.6397	-14.8729
Gene_1478	-12.908	-12.9608	-12.8689	-13.0152	-12.9645	-13.1565	-13.0737	-13.0722	-13.0327	-12.9814	-12.9839	-12.872	-12.8226	-13.0692	-13.0224	-13.0066	-12.8578	-12.9384	-12.8622	-12.6374
Gene_1479	-15.6456	-15.6498	-15.5213	-15.6435	-15.4735	-15.4306	-15.5926	-15.561	-15.6604	-15.5699	-15.7716	-15.6626	-15.5133	-15.5294	-15.7557	-15.5556	-15.5487	-15.5199	-15.8288	-15.5485
Gene_1480	-16.3148	-16.0954	-16.2129	-16.1754	-16.0943	-16.2827	-16.1532	-16.2172	-16.2287	-16.2245	-16.25	-16.0916	-15.9605	-16.1623	-16.3025	-15.8488	-16.2341	-16.1885	-16.2854	-16.0678
Gene_1481	-14.738	-14.5972	-14.5926	-15.0087	-14.0879	-14.8765	-15.041	-14.6071	-14.8366	-14.4612	-15.2076	-14.7045	-14.9561	-15.0124	-14.8357	-14.5208	-14.8076	-14.7109	-15.1272	-14.5067
Gene_1482	-16.9072	-16.7659	-17.0269	-17.0381	-16.765	-16.9966	-16.8091	-16.778	-16.7746	-16.9504	-16.7271	-16.8932	-16.7443	-16.9035	-16.8767	-16.9415	-16.8292	-17.1147	-16.59	-16.9153
Gene_1483	-8.87404	-8.84674	-8.36992	-8.94484	-8.41835	-8.95429	-9.1225	-8.98173	-8.92018	-8.49145	-8.89876	-8.81955	-8.61992	-8.82791	-8.43662	-8.48189	-8.93514	-8.64349	-8.70201	-8.84023
Gene_1484	-11.3923	-11.3652	-11.5123	-11.5035	-11.5194	-11.5175	-11.3907	-10.8595	-11.008	-10.953	-11.2154	-11.1671	-11.193	-11.5681	-11.1988	-11.0192	-11.2512	-10.9896	-10.9831	-10.7051
Gene_1485	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876
Gene_1486	-13.6664	-14.0752	-13.8993	-13.6412	-13.5813	-13.7567	-13.7028	-13.514	-13.8496	-12.8356	-13.9596	-13.0896	-13.775	-13.984	-13.9678	-13.4949	-13.5637	-13.7536	-13.4635	-13.7501
Gene_1487	-10.3337	-10.2579	-9.69663	-10.0822	-9.55109	-9.6556	-9.81327	-9.55269	-10.0014	-10.2677	-10.2418	-9.79273	-9.89055	-10.1876	-9.95251	-9.6437	-9.92096	-9.80774	-9.62085	-9.70781
Gene_1488	-11.0224	-11.2415	-11.1206	-11.4754	-11.0392	-10.9872	-11.3514	-11.3908	-11.609	-11.5885	-11.8142	-11.3656	-11.2724	-11.5644	-11.3729	-11.2391	-11.0392	-11.5946	-11.0859	-11.0349
Gene_1489	-12.8927	-12.3986	-12.544	-12.845	-12.668	-12.8394	-12.5825	-12.6408	-12.7064	-12.6171	-12.6162	-12.5167	-12.7437	-12.5524	-12.545	-12.6177	-12.4622	-12.923	-12.7719	-12.705
Gene_1490	-13.1582	-12.8967	-12.7944	-13.4017	-13.4441	-13.3445	-13.1744	-13.4909	-13.5281	-13.4508	-13.3322	-13.3075	-13.3405	-13.6708	-12.7688	-13.1159	-13.3999	-13.1977	-13.4691	-12.979
Gene_1491	-15.5549	-15.614	-15.5922	-15.5353	-15.6265	-15.5997	-15.5931	-15.5556	-15.5893	-15.5974	-15.6344	-15.5514	-15.5251	-15.5704	-15.5688	-15.5793	-15.6165	-15.6364	-15.5153	-15.564
Gene_1492	-16.9061	-16.6575	-16.4914	-16.8649	-16.7478	-16.6215	-16.8944	-16.8545	-16.8586	-16.4209	-16.7948	-16.792	-16.9156	-16.902	-16.7716	-16.6674	-16.7241	-16.6351	-16.878	-16.5389
Gene_1493	-12.8366	-12.5196	-13.1593	-13.3153	-12.6522	-13.3466	-13.5132	-13.1215	-13.4799	-12.4692	-13.0904	-13.2508	-13.0535	-13.4977	-12.8737	-12.5927	-13.2918	-12.9624	-13.6029	-12.5595
Gene_1494	-12.368	-12.5337	-12.3459	-12.5473	-12.102	-12.7806	-12.7291	-12.6192	-12.7367	-12.4016	-12.6399	-12.2695	-12.327	-12.7554	-12.4744	-12.371	-12.4684	-12.318	-12.1792	-12.4678
Gene_1495	-11.8032	-11.8553	-11.5564	-11.5352	-11.3032	-11.0302	-11.6922	-11.722	-11.4482	-11.4965	-11.2284	-11.4059	-11.2565	-11.6773	-11.1232	-11.457	-11.406	-11.3993	-11.3567	-11.3244
Gene_1496	-11.1778	-10.5693	-10.9535	-10.8134	-10.6095	-10.8317	-11.3281	-10.9235	-10.9545	-11.1164	-10.858	-10.7695	-10.9825	-10.9962	-11.194	-11.1173	-10.9012	-11.12	-10.8978	-10.665
