GeneID	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6
Gene_1846	-16.6101	-16.6101	-16.61	-16.61	-16.6101	-16.61
Gene_1847	-20.4611	-19.7294	-19.6279	-19.742	-17.6195	-19.4696
Gene_1848	-15.2257	-15.2138	-15.2055	-15.1541	-15.213	-15.194
Gene_1849	-12.4775	-12.0685	-12.0761	-12.2411	-11.939	-11.7429
Gene_1850	-10.6233	-10.5516	-10.2244	-10.053	-10.5366	-10.3086
Gene_1851	-8.64556	-8.67595	-8.01743	-8.26012	-8.37716	-8.53219
Gene_1852	-15.4946	-15.4946	-15.4946	-15.4946	-15.4946	-15.4946
Gene_1853	-17.3822	-16.8539	-17.0975	-17.1673	-16.044	-15.6645
Gene_1854	-13.2344	-13.2791	-13.3918	-13.2256	-13.3845	-13.6912
Gene_1855	-20.4611	-19.7293	-19.6279	-19.742	-19.5435	-17.5418
Gene_1856	-16.219	-16.0802	-16.1206	-16.0554	-16.0555	-16.1576
Gene_1857	-11.5213	-11.318	-10.5862	-11.4233	-11.0989	-11.3773
Gene_1858	-16.8763	-17.008	-16.4918	-16.7135	-16.6612	-16.8493
Gene_1859	-17.1269	-17.0999	-15.5982	-16.8394	-16.4729	-16.9578
Gene_1860	-15.7275	-15.5575	-14.9546	-15.5654	-15.238	-15.0039
Gene_1861	-15.0506	-14.6649	-15.006	-14.9901	-14.6337	-15.7233
Gene_1862	-6.0847	-5.85303	-5.81304	-5.3274	-5.48844	-5.66682
Gene_1863	-15.6426	-15.6685	-15.6436	-15.6338	-15.6382	-15.5886
Gene_1864	-12.9871	-12.71	-12.9307	-12.3394	-12.4894	-13.0349
Gene_1865	-12.99	-13.9421	-13.2035	-13.7264	-13.4351	-12.8308
Gene_1866	-14.5291	-14.8286	-14.358	-14.8368	-14.2691	-14.4246
Gene_1867	-14.932	-15.1524	-14.2628	-15.0143	-14.7774	-14.5903
Gene_1868	-11.0019	-11.2063	-10.9954	-11.2046	-10.899	-11.0958
Gene_1869	-12.0889	-11.7869	-11.6931	-11.6957	-11.8593	-11.7389
Gene_1870	-14.2905	-13.9819	-13.9161	-14.6758	-14.3136	-14.2289
Gene_1871	-9.50906	-9.50336	-8.96838	-9.31624	-9.06924	-9.3106
Gene_1872	-12.6679	-12.6595	-12.4727	-12.3473	-12.4977	-11.7226
Gene_1873	-14.9815	-15.3659	-14.8761	-15.1801	-14.9738	-15.1748
Gene_1874	-11.5984	-11.3375	-11.2165	-11.2246	-10.7461	-11.5323
Gene_1875	-11.2368	-10.7535	-10.6794	-10.6832	-10.8006	-10.1577
Gene_1876	-16.6627	-16.6627	-16.6627	-16.6627	-16.6627	-16.6627
Gene_1877	-13.4617	-13.2599	-13.2707	-13.4551	-13.2991	-13.2591
Gene_1878	-14.1742	-13.6469	-13.6649	-13.6304	-13.709	-13.9087
Gene_1879	-5.96083	-5.90593	-5.39645	-5.62267	-5.78319	-5.47355
Gene_1880	-11.3903	-11.0119	-10.9193	-11.6892	-10.9227	-11.7118
Gene_1881	-14.8232	-14.689	-14.433	-14.9415	-14.4896	-14.7975
Gene_1882	-12.5772	-11.9812	-12.1887	-12.4046	-12.065	-12.3139
Gene_1883	-7.2981	-7.17358	-7.38017	-7.30429	-7.23839	-7.40779
Gene_1884	-16.8281	-16.8358	-16.685	-16.6543	-16.8155	-16.8083
Gene_1885	-10.9948	-11.1143	-10.6091	-11.2727	-11.017	-11.2027
Gene_1886	-10.6104	-10.4535	-10.0549	-10.4392	-9.89456	-10.1924
Gene_1887	-14.9388	-14.6222	-14.1012	-14.7763	-14.3754	-14.701
Gene_1888	-9.8937	-9.94426	-10.1736	-9.94431	-9.80041	-10.7152
Gene_1889	-14.5368	-14.465	-14.461	-14.419	-14.4472	-14.4647
Gene_1890	-12.3016	-11.9895	-12.0887	-12.4745	-12.3477	-12.6537
Gene_1891	-10.8842	-11.2427	-10.9287	-11.174	-10.993	-11.0605
Gene_1892	-14.9873	-14.8043	-14.8547	-14.8137	-14.1067	-14.6997
Gene_1893	-14.2682	-13.4019	-13.914	-14.1658	-13.9753	-13.8435
Gene_1894	-10.5139	-11.0269	-10.5216	-11.014	-10.528	-10.6272
Gene_1895	-14.9999	-14.5067	-14.6712	-14.5486	-14.1203	-14.2672
Gene_1896	-20.2039	-17.6075	-16.5024	-17.6208	-17.4123	-19.2092
Gene_1897	-20.2177	-19.4845	-16.8752	-19.4972	-19.2983	-15.836
Gene_1898	-9.04298	-9.14103	-8.89545	-8.90478	-8.80324	-9.14951
Gene_1899	-13.3621	-13.4147	-13.3875	-12.9861	-13.2831	-13.6161
Gene_1900	-11.3909	-10.9391	-11.3645	-10.9688	-10.9101	-10.6355
Gene_1901	-14.7346	-14.6318	-14.6678	-14.5638	-14.4046	-14.5886
Gene_1903	-15.5194	-14.8799	-15.0621	-14.9262	-15.2556	-15.1661
Gene_1904	-16.7771	-16.7771	-16.7771	-16.7771	-16.7771	-16.7771
Gene_1905	-13.4665	-13.4373	-13.4271	-13.4795	-13.1772	-13.4094
Gene_1906	-10.4718	-10.5084	-10.2735	-11.0297	-10.3557	-10.0779
Gene_1907	-13.8203	-13.8138	-13.859	-14.02	-13.8541	-13.865
Gene_1908	-18.4381	-19.5653	-19.4637	-19.578	-16.8538	-19.3052
Gene_1909	-15.2664	-14.8802	-14.532	-15.0459	-14.8817	-15.0184
Gene_1910	-13.3308	-13.1101	-12.6889	-12.9072	-12.3073	-12.875
Gene_1911	-13.6083	-13.5108	-13.1181	-13.3139	-13.4888	-13.136
Gene_1912	-14.9137	-14.9138	-14.9103	-14.9117	-14.9106	-14.9121
Gene_1913	-14.1819	-14.3096	-13.8347	-14.0243	-13.8059	-13.8825
Gene_1914	-10.8468	-10.3746	-10.108	-10.8192	-9.99815	-10.304
Gene_1915	-12.5882	-12.9967	-12.7066	-12.5998	-12.5498	-12.4957
Gene_1916	-16.3914	-16.0767	-17.4559	-17.5758	-19.2205	-19.1462
Gene_1917	-17.1765	-17.0337	-16.48	-16.7709	-16.9822	-16.8193
Gene_1918	-11.8412	-11.9901	-11.6704	-12.0554	-11.4378	-12.111
Gene_1919	-11.0671	-11.202	-10.4345	-10.7039	-10.9142	-10.8608
Gene_1920	-9.72978	-9.16747	-9.66561	-9.91826	-9.65167	-9.58014
Gene_1921	-12.8092	-12.5666	-12.3458	-12.1939	-11.8505	-12.3707
Gene_1922	-12.3211	-12.1105	-12.0754	-12.2884	-11.5346	-12.1422
Gene_1923	-12.9376	-12.4841	-12.8096	-12.9768	-12.2164	-12.5351
Gene_1924	-14.5464	-14.5764	-13.9401	-14.2584	-14.1779	-14.5989
Gene_1925	-17.2288	-17.2288	-17.2288	-17.2288	-17.2288	-17.2288
Gene_1926	-10.8704	-10.5941	-11.1801	-10.6766	-11.1921	-10.554
Gene_1927	-14.9219	-14.9219	-14.9218	-14.9219	-14.9219	-14.9219
Gene_1928	-10.2493	-9.75288	-9.75544	-10.0663	-10.5045	-10.0663
Gene_1929	-14.7898	-14.5493	-14.4496	-14.4908	-14.4274	-14.3424
Gene_1930	-16.3134	-16.2648	-16.3806	-16.4121	-15.928	-16.2638
Gene_1931	-12.5192	-12.6925	-11.7398	-12.2211	-12.3284	-12.5352
Gene_1932	-14.5214	-14.238	-13.9315	-13.6964	-13.6506	-14.2522
Gene_1933	-16.7771	-16.7771	-16.7771	-16.7771	-16.7771	-16.7771
Gene_1934	-20.4611	-19.7294	-17.7081	-19.7421	-19.5436	-19.4696
Gene_1935	-12.1023	-12.2098	-11.9234	-12.1747	-12.0032	-12.3893
Gene_1936	-15.0426	-15.0427	-15.0423	-15.0427	-15.0426	-15.0428
Gene_1937	-12.1907	-12.3321	-12.446	-12.4649	-12.2349	-12.324
Gene_1938	-12.6558	-12.5468	-12.3077	-12.4343	-12.4793	-12.504
Gene_1939	-11.6938	-11.3878	-11.4989	-11.9183	-11.1308	-11.3428
Gene_1940	-13.505	-14.0783	-13.7354	-14.7002	-13.228	-14.0205
Gene_1941	-12.4171	-12.82	-12.5879	-12.8121	-12.8811	-12.5634
Gene_1942	-15.8311	-15.8311	-15.8311	-15.8311	-15.8311	-15.8311
Gene_1943	-9.30494	-9.14553	-9.17227	-9.53072	-9.30755	-8.73203
Gene_1944	-14.5303	-14.5841	-14.5539	-14.5971	-14.5207	-14.5587
Gene_1945	-10.2297	-9.3451	-9.62519	-10.1828	-9.68694	-9.80872
Gene_1946	-13.1715	-12.4759	-12.6643	-12.7363	-12.5157	-13.0038
Gene_1947	-11.2759	-11.3478	-10.7401	-11.1671	-11.0679	-11.184
Gene_1948	-8.44965	-8.85854	-8.69022	-8.49143	-8.34192	-8.50012
Gene_1949	-15.3834	-15.3834	-15.3834	-15.3834	-15.3834	-15.3834
Gene_1950	-10.6449	-10.4038	-10.4783	-10.5233	-9.79448	-10.8506
Gene_1951	-15.0946	-14.9162	-14.6102	-15.0368	-14.7282	-15.1958
Gene_1952	-12.404	-11.7312	-11.9103	-12.5508	-11.59	-12.3065
Gene_1953	-13.6959	-13.6958	-13.6959	-13.6959	-13.6958	-13.6959
Gene_1954	-12.8074	-12.7772	-12.294	-12.8881	-12.2541	-12.6503
Gene_1955	-17.7363	-19.4335	-16.4792	-17.5962	-16.3901	-19.1727
Gene_1956	-11.6274	-11.3031	-11.5332	-11.4851	-10.9654	-12.0146
Gene_1957	-16.6199	-16.0229	-15.9763	-16.0289	-16.2126	-15.9964
Gene_1958	-12.3262	-12.3961	-11.8397	-11.9332	-11.3416	-11.9919
Gene_1959	-13.2911	-13.0296	-13.0875	-13.3802	-13.0029	-12.7433
Gene_1960	-14.3318	-14.0719	-13.8506	-14.1671	-13.7062	-14.3213
Gene_1961	-11.1308	-10.735	-10.7191	-11.083	-10.3867	-10.6302
Gene_1962	-9.61546	-9.89261	-9.05668	-9.95925	-9.71561	-9.46263
Gene_1963	-8.99263	-8.82393	-8.36188	-8.47841	-8.36928	-8.65591
Gene_1964	-18.582	-19.7298	-19.6283	-19.7425	-19.544	-19.47
Gene_1965	-9.67007	-9.50906	-9.82258	-9.93781	-9.67386	-9.91037
Gene_1966	-12.9254	-13.0905	-12.9062	-13.2473	-12.4059	-13.0363
Gene_1967	-13.6805	-13.5095	-13.3637	-13.8053	-13.1886	-13.5298
Gene_1968	-7.48514	-7.40242	-7.6006	-7.51553	-7.21348	-7.47859
Gene_1969	-8.76772	-8.51213	-8.25025	-8.77798	-7.9785	-8.24003
Gene_1970	-8.6611	-8.09674	-7.99593	-8.45563	-8.01106	-8.20688
Gene_1971	-14.8624	-14.7826	-14.8069	-14.813	-14.8165	-14.804
Gene_1972	-10.5999	-10.6819	-9.97091	-10.6023	-10.0335	-10.2545
Gene_1973	-17.565	-17.565	-17.565	-17.565	-17.565	-17.565
Gene_1974	-16.1819	-16.1748	-16.0998	-16.1119	-16.0698	-16.0629
Gene_1975	-14.6339	-14.8089	-14.6602	-14.3654	-14.6709	-14.7178
Gene_1976	-13.9448	-13.9415	-13.9291	-13.9271	-13.9339	-13.9343
Gene_1977	-17.1462	-16.1042	-16.4926	-16.7341	-15.9784	-16.8043
Gene_1978	-8.11358	-8.52583	-8.07701	-8.37291	-8.30437	-8.51823
Gene_1979	-13.2622	-13.5432	-13.1117	-13.5546	-12.8706	-13.4593
Gene_1980	-16.6718	-16.8099	-16.8493	-16.6581	-16.6295	-16.7783
Gene_1981	-16.4235	-16.4235	-16.4235	-16.4235	-16.4235	-16.4235
Gene_1982	-12.536	-12.6267	-12.5372	-12.897	-13.1003	-13.3397
Gene_1983	-14.0133	-14.5074	-14.4349	-14.5165	-13.9894	-14.0754
Gene_1984	-11.7732	-11.8148	-11.9539	-11.8191	-11.5947	-11.741
Gene_1985	-14.922	-14.6539	-14.3656	-14.6629	-14.2172	-14.7334
Gene_1986	-11.529	-11.6945	-11.1951	-11.5345	-11.1467	-11.7424
Gene_1987	-9.74298	-9.3576	-9.86197	-10.1156	-9.48894	-9.93354
Gene_1988	-16.3763	-15.0403	-14.9426	-16.7444	-15.8258	-15.3793
Gene_1989	-11.1411	-10.9501	-10.9554	-11.1238	-10.8389	-11.1694
Gene_1990	-12.3224	-12.5837	-12.1698	-12.2625	-11.9475	-12.5873
Gene_1991	-12.0418	-11.9858	-11.7709	-12.1711	-11.4311	-12.311
Gene_1992	-16.7183	-16.7183	-16.7183	-16.7183	-16.7183	-16.7183
Gene_1993	-10.3008	-10.187	-9.80755	-9.90133	-9.76746	-9.75247
Gene_1994	-9.47075	-9.85266	-9.41786	-9.64856	-9.77243	-9.88296
Gene_1995	-17.7078	-17.7078	-17.7078	-17.7078	-17.7078	-17.7078
Gene_1996	-11.2133	-11.0971	-10.9572	-11.5603	-11.0548	-11.0651
Gene_1997	-0.443441	-0.494663	-0.640877	-0.455571	-0.670778	-0.487727
Gene_1998	-13.3341	-13.3499	-13.3655	-13.3734	-12.6204	-13.3445
Gene_1999	-9.88463	-9.3702	-9.1829	-9.48336	-9.3957	-9.26544
Gene_2000	-12.8265	-12.9523	-12.5195	-12.7658	-12.9591	-13.432
Gene_2001	-18.3746	-19.468	-17.5007	-17.0026	-16.7933	-19.2073
Gene_2002	-10.241	-9.74932	-9.70309	-10.058	-10.0942	-10.1005
Gene_2003	-11.1636	-10.797	-10.6723	-10.3848	-10.2351	-10.9855
Gene_2004	-13.8834	-13.585	-13.207	-14.2272	-13.437	-13.9574
Gene_2005	-14.0178	-14.0824	-14.0016	-14.0221	-14.1032	-14.0651
Gene_2006	-20.4611	-19.7294	-17.7081	-19.7421	-19.5436	-19.4696
Gene_2007	-8.97602	-8.33786	-8.30367	-8.51464	-8.38274	-8.71025
Gene_2008	-6.79038	-6.98319	-6.70979	-6.78951	-6.92888	-6.53231
Gene_2009	-14.6562	-14.6185	-14.7125	-14.689	-14.3116	-15.0579
Gene_2010	-12.3692	-12.6395	-11.8004	-12.2316	-12.0599	-12.0458
Gene_2011	-18.4846	-19.6168	-19.5152	-19.6295	-17.5221	-19.3568
Gene_2012	-14.5364	-14.4604	-14.6469	-14.9231	-14.4983	-14.6214
Gene_2013	-11.7965	-11.5129	-11.5664	-12.0903	-11.4707	-11.9401
Gene_2014	-15.3561	-15.0112	-15.0285	-14.8943	-15.1687	-15.1775
Gene_2015	-15.325	-15.325	-15.325	-15.325	-15.325	-15.325
Gene_2016	-15.1859	-15.0923	-15.0122	-15.1541	-15.1168	-15.0733
Gene_2017	-13.1464	-12.8151	-13.4888	-13.2486	-13.0534	-13.2185
Gene_2018	-7.60185	-6.70657	-6.88315	-7.06866	-6.40117	-7.26736
Gene_2019	-10.9818	-10.6092	-10.0767	-11.0468	-10.0548	-10.7272
Gene_2020	-14.7372	-14.7306	-14.4629	-14.6037	-14.5603	-14.7172
Gene_2021	-11.8431	-11.8534	-11.4972	-11.5595	-11.326	-11.5088
Gene_2022	-8.07341	-8.11542	-7.81601	-8.11334	-7.73415	-8.03855
Gene_2023	-14.6905	-14.2898	-13.7481	-14.225	-14.1384	-14.1628
Gene_2024	-14.3035	-14.1277	-13.8174	-13.8438	-14.1465	-14.5551
Gene_2025	-10.6599	-10.545	-10.3752	-10.4522	-10.0693	-10.4397
Gene_2026	-13.5768	-12.8921	-13.368	-13.352	-13.0473	-13.8293
Gene_2027	-11.8572	-11.4183	-11.5011	-11.3762	-11.2611	-11.5639
Gene_2028	-13.4603	-13.2487	-13.3439	-13.0807	-13.4271	-13.3688
Gene_2029	-14.3101	-14.2141	-13.8528	-13.8753	-13.7848	-14.3035
Gene_2030	-4.46359	-4.36025	-4.0075	-4.54779	-4.1806	-4.2325
Gene_2031	-15.8549	-15.8549	-15.8549	-15.8549	-15.8549	-15.8549
Gene_2032	-14.1446	-15.0162	-14.2046	-14.6723	-13.9147	-14.3646
Gene_2033	-11.6852	-11.3485	-11.1162	-11.7417	-11.5837	-11.5598
Gene_2034	-10.9492	-10.8179	-10.7499	-10.6827	-10.259	-10.5746
Gene_2035	-13.7719	-13.2873	-13.5709	-13.9422	-13.3187	-13.6138
Gene_2036	-14.3629	-14.3629	-14.3629	-14.3629	-14.363	-14.3629
Gene_2037	-13.5734	-13.5544	-12.8176	-13.2928	-12.8801	-13.1145
Gene_2038	-14.5271	-14.4788	-13.8657	-14.6525	-14.0698	-14.0613
Gene_2039	-12.1487	-11.5023	-11.7392	-11.8684	-11.6429	-11.5738
Gene_2040	-17.1379	-17.1379	-17.1379	-17.1379	-17.1379	-17.1379
Gene_2041	-14.7178	-14.4878	-14.3738	-14.4154	-14.3093	-14.5366
Gene_2042	-12.2759	-12.2846	-11.7292	-12.6385	-11.8968	-12.0332
Gene_2043	-12.0192	-11.8344	-11.5009	-11.8014	-11.2947	-11.6981
Gene_2044	-13.6836	-13.4936	-13.1612	-13.6667	-13.4241	-13.0821
Gene_2045	-10.9903	-11.0166	-10.7791	-11.6369	-11.1163	-11.3287
Gene_2047	-13.5276	-13.1318	-13.0621	-13.5067	-13.3497	-13.3657
Gene_2048	-15.7255	-15.7925	-15.7229	-15.7948	-15.6306	-15.6179
Gene_2049	-11.8882	-11.5539	-11.4289	-11.7434	-11.5742	-12.13
Gene_2050	-11.9093	-11.8138	-11.6372	-11.8702	-12.0137	-11.8191
Gene_2051	-8.37683	-7.92527	-8.25471	-8.37526	-8.33512	-8.20747
Gene_2052	-15.9562	-15.9562	-15.9562	-15.9562	-15.9562	-15.9562
Gene_2053	-18.582	-19.7298	-19.6283	-19.7425	-19.544	-19.47
Gene_2054	-8.97247	-9.28044	-8.85293	-9.03319	-8.85597	-8.91845
Gene_2055	-13.4612	-13.488	-13.3863	-13.4137	-13.4223	-13.4168
Gene_2056	-14.744	-14.6699	-14.4927	-14.5389	-14.5303	-14.6714
Gene_2057	-11.0823	-11.1627	-11.1013	-11.0675	-11.3849	-11.3768
Gene_2058	-20.2977	-19.565	-17.5641	-17.0631	-19.3789	-19.3049
Gene_2059	-15.107	-15.3441	-15.1867	-15.3478	-15.3477	-15.2484
Gene_2060	-13.5389	-13.2867	-12.8514	-13.4068	-13.2092	-13.3598
Gene_2061	-13.2257	-13.364	-13.7785	-13.6546	-13.6242	-13.8618
Gene_2062	-13.1415	-13.0111	-12.9182	-13.9246	-12.8891	-13.2291
Gene_2063	-11.5194	-11.1369	-11.2054	-11.2115	-11.0215	-10.9087
Gene_2064	-13.4039	-13.7157	-12.7164	-12.8915	-13.0741	-13.1331
Gene_2065	-16.0192	-15.4378	-15.9419	-16.0987	-15.3121	-15.6688
Gene_2066	-15.5463	-15.5463	-15.5463	-15.5463	-15.5463	-15.5463
Gene_2067	-12.0716	-11.9659	-12.0797	-12.175	-12.155	-12.137
Gene_2068	-9.59185	-9.08799	-9.33595	-9.31423	-9.01675	-9.18224
Gene_2069	-14.2848	-13.8338	-13.5132	-14.2433	-13.7247	-14.127
Gene_2070	-8.54352	-8.2587	-7.7714	-7.67942	-7.71428	-8.05042
Gene_2071	-14.5221	-14.3941	-14.5695	-14.6823	-14.6578	-14.2374
Gene_2072	-14.6747	-14.1517	-14.0741	-14.5192	-14.3563	-14.4548
Gene_2073	-13.6817	-13.4278	-13.214	-13.5311	-13.4794	-13.5549
Gene_2074	-6.65591	-6.43459	-6.48176	-6.70833	-5.90314	-6.73589
Gene_2075	-15.2833	-15.2833	-15.2833	-15.2833	-15.2833	-15.2833
Gene_2076	-15.9021	-15.8236	-15.8325	-15.8259	-15.8193	-15.6758
Gene_2077	-10.3047	-10.3122	-9.71859	-10.1527	-10.0876	-10.6831
Gene_2078	-11.6525	-11.7411	-11.3194	-11.5721	-11.7618	-11.282
Gene_2079	-16.4235	-16.4235	-16.4235	-16.4235	-16.4235	-16.4235
Gene_2080	-12.1067	-12.3219	-11.9863	-11.9784	-11.7608	-11.8209
Gene_2081	-10.9429	-10.2114	-10.2555	-10.7114	-10.1727	-10.3216
Gene_2082	-13.2895	-13.5374	-13.3212	-13.7625	-13.2753	-13.451
Gene_2083	-11.8121	-11.9536	-11.4613	-11.3472	-11.1367	-11.9008
Gene_2084	-12.6543	-12.5198	-13.0556	-12.4505	-12.2688	-12.689
Gene_2085	-14.0635	-13.895	-13.3659	-14.3153	-14.2617	-14.4547
Gene_2086	-15.8752	-15.4696	-15.332	-15.7807	-14.9076	-15.3724
Gene_2087	-12.6243	-12.5322	-12.1744	-12.5441	-12.17	-12.405
Gene_2088	-13.2741	-13.3521	-12.7681	-12.6502	-12.5267	-13.2047
Gene_2089	-15.5288	-15.5288	-15.5288	-15.5288	-15.5288	-15.5288
Gene_2090	-11.7107	-12.3747	-11.4671	-12.128	-11.5122	-11.8182
Gene_2091	-14.7514	-14.8698	-14.8072	-14.8169	-14.8132	-14.8599
Gene_2092	-13.098	-12.6778	-12.6153	-12.5698	-12.7861	-12.7298
Gene_2093	-8.37278	-7.90162	-7.6699	-7.59933	-7.5646	-7.82593
Gene_2094	-16.3034	-16.3034	-16.3034	-16.3034	-16.3034	-16.3034
Gene_2095	-14.2968	-14.2182	-13.9231	-14.0376	-14.2049	-14.2236
Gene_2096	-12.4202	-12.4118	-12.4267	-12.5359	-12.26	-12.12
Gene_2097	-14.6939	-14.9346	-14.7539	-14.5356	-14.2701	-14.3041
Gene_2098	-11.4911	-11.3305	-11.1213	-11.3508	-11.3997	-11.4457
Gene_2099	-16.1057	-15.8934	-15.7777	-15.897	-15.7544	-15.9657
Gene_2100	-20.2538	-19.5205	-17.5345	-17.0347	-17.4458	-19.2601
Gene_2101	-16.467	-16.467	-16.467	-16.467	-16.467	-16.467
Gene_2102	-15.1068	-14.7504	-14.8849	-14.7566	-14.8773	-15.0252
Gene_2103	-9.68573	-9.09426	-8.84147	-9.26111	-9.78774	-9.6428
Gene_2104	-12.1277	-12.0351	-11.91	-12.0253	-11.9877	-12.0369
Gene_2105	-20.4611	-19.7294	-17.7081	-19.7421	-19.5436	-19.4696
Gene_2106	-16.7739	-16.9336	-17.0668	-16.2426	-16.402	-16.6755
Gene_2107	-13.4332	-12.9804	-13.1541	-13.2273	-13.0876	-12.9932
Gene_2108	-10.8648	-10.9127	-11.2299	-11.2545	-10.8241	-11.0957
Gene_2109	-16.3034	-16.3032	-16.3034	-16.3035	-16.3035	-16.3033
Gene_2110	-12.7677	-12.4248	-12.4218	-12.2805	-12.296	-12.506
Gene_2111	-16.334	-14.789	-15.0945	-15.5794	-15.6231	-15.568
Gene_2112	-14.1334	-13.3623	-13.1043	-13.4372	-13.6146	-13.1739
Gene_2113	-13.9886	-13.9264	-13.4268	-14.2678	-13.5794	-13.8485
Gene_2114	-9.24699	-9.07451	-8.30112	-8.50263	-8.22052	-8.52906
Gene_2115	-15.5463	-15.5463	-15.5463	-15.5463	-15.5463	-15.5463
Gene_2116	-15.2825	-14.6292	-14.6231	-14.9724	-14.5987	-14.9312
Gene_2117	-9.85807	-9.87741	-9.36112	-9.71917	-9.30247	-9.54665
Gene_2118	-14.4759	-14.3213	-14.6176	-14.6715	-14.5108	-14.3435
Gene_2119	-10.9914	-10.6671	-10.7015	-10.5218	-10.691	-10.768
Gene_2120	-16.8792	-16.6653	-16.4864	-16.6683	-16.6242	-16.8587
Gene_2121	-16.6101	-16.6101	-16.6101	-16.61	-16.61	-16.6101
Gene_2122	-12.4513	-12.664	-12.349	-12.2691	-12.2631	-12.0031
Gene_2123	-13.3203	-13.2509	-13.0804	-13.3129	-13.183	-13.519
Gene_2124	-18.3768	-19.4815	-19.3797	-17.0038	-16.414	-19.221
Gene_2125	-14.0183	-13.6379	-13.4188	-13.3763	-13.6022	-13.7306
Gene_2126	-9.22033	-9.10056	-9.17926	-9.50939	-9.00272	-9.38481
Gene_2127	-11.2323	-11.5444	-10.8507	-11.2643	-11.4927	-11.5427
Gene_2128	-10.8208	-10.497	-10.6338	-10.8798	-10.6383	-10.3615
Gene_2129	-16.0396	-16.0395	-16.0396	-16.0396	-16.0396	-16.0396
Gene_2130	-12.5809	-12.6021	-12.3123	-12.4635	-12.4655	-12.6319
Gene_2131	-11.5747	-11.5389	-11.1178	-11.5274	-11.1235	-11.5791
Gene_2132	-15.7198	-15.7198	-15.7198	-15.7198	-15.7198	-15.7198
Gene_2133	-12.4955	-12.3352	-11.9101	-12.339	-11.9146	-12.0737
Gene_2134	-16.8396	-16.8396	-16.8396	-16.8396	-16.8396	-16.8396
Gene_2135	-13.0461	-12.9225	-12.2621	-12.4904	-12.8156	-12.8812
Gene_2136	-14.8207	-14.7931	-15.3408	-15.616	-14.1404	-14.2443
Gene_2137	-7.38789	-7.76291	-7.12915	-7.98206	-7.09512	-7.38419
Gene_2138	-15.1488	-14.8748	-14.9331	-14.978	-14.9013	-14.7699
Gene_2139	-13.6951	-13.3751	-13.4182	-13.3931	-13.3218	-13.4867
Gene_2140	-16.0018	-15.9907	-15.9862	-15.9512	-15.9585	-15.9881
Gene_2141	-9.00276	-9.21393	-9.38808	-8.99523	-9.38842	-9.20713
Gene_2142	-20.2472	-16.3485	-19.4126	-19.5269	-17.43	-19.254
Gene_2143	-14.9007	-15.1918	-14.9119	-14.8482	-14.6538	-14.87
Gene_2144	-18.4846	-19.6168	-17.6107	-19.6295	-19.4308	-19.3568
Gene_2145	-17.2288	-17.2288	-17.2288	-17.2288	-17.2288	-17.2288
Gene_2146	-11.5822	-11.4477	-11.576	-11.748	-11.2083	-11.5326
Gene_2147	-12.1255	-11.9412	-11.8911	-12.0819	-11.9855	-12.2554
Gene_2148	-11.2992	-10.7668	-10.9058	-11.1053	-10.6429	-11.0186
Gene_2149	-11.3288	-11.0007	-10.7316	-11.1278	-11.0084	-11.021
Gene_2150	-12.7848	-12.3787	-12.3453	-12.0003	-12.4981	-12.0672
Gene_2151	-12.8238	-12.8005	-12.9068	-12.781	-12.9343	-12.9998
Gene_2153	-13.163	-13.163	-13.163	-13.163	-13.163	-13.163
Gene_2154	-15.9579	-15.5434	-15.8261	-15.7573	-15.5686	-15.9574
Gene_2155	-11.7029	-12.0337	-11.2983	-11.6369	-11.6224	-11.6473
Gene_2156	-11.8059	-11.7115	-11.3189	-11.406	-11.0096	-11.6844
Gene_2157	-14.7825	-14.512	-14.5639	-14.676	-14.4245	-14.5825
Gene_2158	-16.1306	-16.1306	-16.1306	-16.1306	-16.1306	-16.1306
Gene_2159	-10.2357	-10.2358	-10.0147	-10.132	-10.2853	-10.4744
Gene_2160	-13.8113	-13.5925	-13.6413	-13.2822	-12.8546	-13.7046
Gene_2161	-15.8597	-15.8215	-15.6868	-15.6829	-15.7284	-15.8646
Gene_2162	-10.6594	-10.5971	-10.2589	-10.3414	-10.3752	-10.7531
Gene_2163	-12.1536	-12.0213	-12.18	-12.4936	-11.7931	-12.2144
Gene_2164	-9.63502	-9.61199	-9.57993	-9.6627	-9.32358	-9.68311
Gene_2165	-15.3197	-14.8908	-14.6666	-14.6126	-14.6442	-15.0406
Gene_2166	-12.5979	-11.9758	-12.2313	-11.9986	-11.6426	-11.8585
Gene_2167	-12.0653	-11.8425	-11.5689	-11.6373	-11.7844	-11.8744
Gene_2168	-11.8511	-12.0722	-11.5289	-11.1864	-11.5035	-11.5333
Gene_2169	-18.582	-19.7298	-19.6283	-19.7425	-19.544	-19.47
Gene_2170	-17.3713	-17.4159	-16.8693	-17.1526	-17.2422	-17.2281
Gene_2171	-10.7674	-9.83912	-9.78569	-10.7102	-10.2775	-10.565
Gene_2172	-9.28217	-9.08632	-8.87449	-9.53568	-9.1755	-9.31817
Gene_2173	-13.5979	-13.5979	-13.5979	-13.5979	-13.5979	-13.5979
Gene_2174	-13.5569	-13.551	-13.4608	-13.5051	-13.499	-13.5147
Gene_2175	-9.29557	-9.22481	-9.19456	-9.27457	-9.33864	-9.41864
Gene_2176	-13.3985	-14.212	-13.1467	-13.573	-13.5091	-13.8119
